id owner collateral collateral-token collateral-type created-at-block-height debt is-liquidated leftover-collateral updated-at-block-height
955 SPKQYX7V64SGYPZGBC7MV98MX4D39SCF45PQN9MD 0 xSTX STX-A 35212 5203204231 True 847787390 63011
958 SP2T5YZ2YPPTRJFNP1KSSD7GN14SATEA89NANJ8N0 0 xSTX STX-A 35224 1449000000 True 800532796 49841
959 SPQRZQWAZ78SE0Y9R571AGTK9V4GT9CWAFAQRNDK 8358871384 STX STX-A 35227 171643715 False 0 130543
960 SPXY801W2Q2XGSFHWPF2NRDRR17R78SJHRDVBGXJ 16531007164 STX STX-A 35228 0 False 0 132305
961 SP119GBPAF81GXA1JF03EGE7G3BRCW8RKZS9S7P0 0 STX STX-A 35228 7630000000 True 0 73735
965 SPK2780EBGCJG5BQKS62JG0SBPNBYNMYYF5XYFPE 2753277 STX STX-A 35229 57 False 0 50183
966 SP3RXG6YN2PAEC1GK16M4KSHMBHAP7880R4F2EQ10 0 xSTX STX-A 35230 27397425 True 12301776 63011
967 SPQRZQWAZ78SE0Y9R571AGTK9V4GT9CWAFAQRNDK 8358871384 STX STX-A 35232 446920485 False 0 130543
970 SPK2780EBGCJG5BQKS62JG0SBPNBYNMYYF5XYFPE 0 STX STX-B 35234 57 True 2 63702
971 SP3AWE771HSHKVAWXJKEFRFP79SB8FK3H8E6YMSRZ 0 STX STX-B 35236 674111 True 195108 63702
973 SPN6WWD5M6G7PS0CE6N6XB1RX3HCYMTE1G8VF3QK 0 STX STX-B 35240 50000000000 True 17482721810 58140
979 SPQKBXJ27WMJZ31JP9MB1PKZ8YRYR5YWTVGT5Y7 112000000 STX STX-A 35243 13000000 False 0 35637
981 SP1DPTJHS9XWN3CYZGTTB6K0F0SSP97KTA4S2EZHE 0 xSTX STX-B 35244 20000000 True 0 63011
982 SPZCT62CE8G2GKAJPKQ53564YTBY2VE4C245M2GV 0 xSTX STX-A 35244 102500000 True 0 59737
986 SP119GBPAF81GXA1JF03EGE7G3BRCW8RKZS9S7P0 0 STX STX-A 35256 3410000000 True 0 73735
988 SP3G5AH22FQC5TX8N7GYMZRBVXZ4198402ZWE6FG8 0 xSTX STX-B 35257 142000000 True 39514161 63011
989 SPDX8SAK94A81PDMGRKV1DCWKY8R2R2WVFSVWMXT 0 xSTX STX-B 35258 50000000 True 14491249 63011
990 SP3SRFPAW2MXEVQFZ1XT7QF79YCN9EQY9J3CH4X29 1200000000 STX STX-A 35258 198584252 False 0 61999
1001 SP2XFJN4A315QNCYAVPXXTT4ZSDBZRNK835BYQMPZ 0 xSTX STX-B 35267 419000000 True 0 59613
1008 SP2SWNHT2Z548J90EY7M5QCW1GXSZ0PH0CR954SXB 0 xSTX STX-A 35285 69922711 True 5785889 82850
1016 SPEJEG71DNFTDBJESR9291FRS4KF93YG3G5CZ1S5 0 xSTX STX-B 35292 451000000 True 138216961 63011
1017 SP33C3EK83NFZ9YHVKG2VP4PC59EDYN14Q229QBA4 0 STX STX-A 35293 65539223 True 0 59601
1023 SP3MR272GM7X7H9QSB4211RSQPYV94GT2FWXV84QK 895381214 STX STX-A 35302 107840872 False 0 81703
1024 SP207D4A7XMNGA7JJ34FD724A0NYV7K7MYDWK9T21 2098190678 STX STX-A 35302 0 False 0 102393
1039 SP1TX6C96KDC5W1JJAY14HMN145731YE9WSY387F1 0 xSTX STX-A 35316 60000000 True 0 63019
1041 SPR11YBZY0MM5AZFTQQEX1X1K9EN9TZZF0G21YBJ 0 xSTX STX-A 35318 41830524 True 10447146 82832
1042 SP6SSMC628J3GD0RVGJFVNRNFAPZD37GMBJ6TYMD 0 xSTX STX-B 35319 581000000 True 160366530 63019
1053 SPRA6FK6C5N1Z7G61N77YWTN2C13GEX9NXQ23MX9 0 xSTX STX-B 35328 1279088269 True 370010188 82850
1054 SPRA6FK6C5N1Z7G61N77YWTN2C13GEX9NXQ23MX9 6150265863 STX STX-A 35328 7487 False 0 131009
1060 SPK2780EBGCJG5BQKS62JG0SBPNBYNMYYF5XYFPE 0 STX STX-A 35333 96801 True 17066 63940
1063 SP1EVTVMRKYXYV04HJH3XJPHK5Z540M8AGK8Y2FE4 0 xSTX STX-A 35335 934806457 True 265771299 64134
1067 SP28QESDAEJ94D43QVFEPS51J7YVB4YW4XH2N66V7 0 xSTX STX-A 35338 75000000 True 7338676 63019
1073 SPX9GJV2BPHY684445WTFWVCXPFH3AE5N7133YAB 0 xSTX STX-A 35340 546754180 True 54761718 63019
1074 SP1BJNHYNBYE0R2NSHT54YX7GF73FWB8BP8HWEYC4 0 xSTX STX-A 35341 16000000 True 2338918 63019
1075 SP3TG8WMJC7RH3FV27VNFZMM4D2ETCH5C1M6V2AZX 0 xSTX STX-B 35341 5336000000 True 1469372789 63019
1077 SP3YNW8VYWRY13M5T8E357RWYC1XEKW4G53ZH9D40 0 xSTX STX-A 35343 4413364 True 0 63019
1082 SP20QZBHD8QZKS9NGV9FQ76KQ6AD98SGQKXYQ2ZPG 27859696275 STX STX-A 35347 7814153139 False 0 117335
1084 SP2X4NB3HPV3VZZQV86CB8F4K364FY5XTHK56N80S 0 xSTX STX-A 35347 20000000 True 1163541 63019
1085 SP2PWPZBMP03E2DW3E9XN2349D9NQ72M3P8WEPNMF 0 xSTX STX-A 35348 150000000 True 109515402 64134
1089 SP864ZD6NGM9215BJD5TWZDGRNSKXT686X5VEGWE 0 xSTX STX-A 35351 150000000 True 15327979 63019
1091 SP1EVTVMRKYXYV04HJH3XJPHK5Z540M8AGK8Y2FE4 0 xSTX STX-A 35353 2536000000 True 123069108 63019
1093 SP30MK30GF3YACJQ0ERHG89V1FCAWMQBKSPQG93MM 36132760 STX STX-B 35354 0 False 0 56058
1095 SPBM9BTEYFTC50HTEGWHG39D7S7JHHBRYQ3Q159V 0 xSTX STX-A 35357 545354225 True 0 59700
1102 SP2SFZX1WJSKT1GA2STDT6E5NWDX44GW4BB8DW4DJ 832464499 STX STX-A 35361 0 False 0 125146
1107 SP25580K1TBHC87TX5K605GVP78422F8FYCHHMPM2 0 xSTX STX-A 35365 27000000 True 0 63019
1110 SP1HBSPDYX7D8413DP2Q2GWQD2YFV061Q0VJ82ED4 18060000 STX STX-A 35366 0 False 0 39104
1112 SP2QTDJ36A7V446XCJM4B2Q8G9X0WSTPWQ3WN77ZP 0 STX STX-A 35367 47000000 True 0 59700
1114 SP37XZWB0DWXNKMT0172HHMWCK35VBBEK19DN2YYT 0 xSTX STX-A 35370 40000000 True 2327081 63019
1116 SPBM9BTEYFTC50HTEGWHG39D7S7JHHBRYQ3Q159V 0 xSTX STX-A 35372 404496817 True 0 59700
1120 SP346H4Y8J4MG3E4RMCWT3DJTQ391336Y000SH1V3 0 xSTX STX-A 35375 27000000 True 0 63019
1124 SP3MSQHD6CD47T80DQTHN964ZVMMBX12VM6SC8RDT 100000000 STX STX-A 35379 502947 False 0 56293
1131 SP4CFPJA53W1VHVZ6WJ00G1M4CAX904PZ8EAAY03 0 xSTX STX-A 35388 120000000 True 0 64189
1133 SP24524RGK1VPNH0YZ51J9DGDFYT014GC2WY0S44C 0 xSTX STX-A 35389 2160000000 True 1527751742 64172
1135 SP1C7N0JYSY3ZAPXJHVWWS0YQ4AHHKSYGWF8B1DAT 0 xSTX STX-A 35390 8000000 True 45611 63019
1137 SPG4WQS3KDW55V9ZFYSBYDG29WJZF40W2N36SHHZ 0 xSTX STX-A 35391 551000000 True 8868023 63019
1141 SPWP00Z94PZNMX2BMN305M0Y9CWCCQ5PXQJQA1X0 0 xSTX STX-A 35394 220000000 True 4266725 63019
1157 SP35PPXHMC70N3RSW8J0WE951QC07YCT43ZBEQSC2 0 xSTX STX-A 35426 15000000 True 2516620 64189
1158 SPF59PQGPSBZSYNGR6K22B5EC291HV5FMTBRVCA2 0 STX STX-A 35427 733997444 True 508610113 64054
1164 SP2BF9XYC865FN7X5Y06MSQVA8FHSWGS0PHE3QPE5 0 xSTX STX-B 35439 4539356069 True 1100198996 63019
1165 SP2EJQWPQRJX3JDYSBT3BN10JRCPBN8JMN9QTFAST 0 xSTX STX-A 35439 3000000 True 1682083 63019
1171 SPXM2MXDXS5R33SJ9J91N1T8Z4YJH9PYH4E8NGVW 0 STX STX-A 35442 100000000 True 46855175 82829
1174 SP3EJC48YEY7HHJCHYY17MQG139C37B4W26GHGA6E 0 xSTX STX-B 35443 1697000000 True 0 63019
1178 SP381G5RHTPWJC7XS918X5MGD89HN744P564G8B0T 5448316405 STX STX-B 35457 421474551 False 0 132474
1186 SP1JQ6KP52NFT2RAF0JN348G8XD142GZ0PN7Q9ETK 4903578 STX STX-B 35473 9926 False 0 49998
1188 SP1EF64D5ZWF4HEBHSPJPX68M9DA5XYH6V97RBXCH 0 xSTX STX-B 35483 60000000 True 0 63019
1190 SPEJEG71DNFTDBJESR9291FRS4KF93YG3G5CZ1S5 0 xSTX STX-B 35488 137000000 True 0 59598
1192 SPESYCD35SFVDXP4K6K6D9H6VN0EEJ78BQ17A6ME 0 STX STX-B 35489 40 True 0 59598
1195 SPESYCD35SFVDXP4K6K6D9H6VN0EEJ78BQ17A6ME 0 STX STX-A 35502 58520 True 0 59643
1198 SP14E544B2FY8BSKTV5V7W8NCRYX2B7NXRQ7B7NJ9 0 xSTX STX-A 35505 584000000 True 0 63741
1199 SPY9J48GJXFDDBVNV4SREN6APJBTV226XFRCDCTZ 0 xSTX STX-A 35509 6156644200 True 3285388702 63019
1200 SP1WN14EFH3AENCE7P79KS9E9FZ6QH4TNCPE1163 0 STX STX-B 35512 30000000 True 0 59595
1202 SP3TKT08Y3NA1R6MYR4YVCQ36Q0EV0KK3Z2VH38G0 150000000 STX STX-A 35518 1000000 False 0 59686
1207 SP17ZSYNRWBSQJBCCWN4BAW4G9V8VC936EW98Z10G 0 xSTX STX-B 35538 19000000 True 0 63019
1209 SPY0PS5CYV12EBGH7CMCD98RGAP3CW24W2CNQN4G 0 xSTX STX-B 35539 15506647 True 2930665 64172
1211 SP233XSB2ASBJQ0E1A9V49F1FC3B6TT0X4Y3PES0T 0 xSTX STX-A 35553 200100000 True 18441222 63019
1213 SP1Z84TMVM83HXE5VFHTXF27JPF73HPWT618RR26Y 10000000 STX STX-A 35554 183225 False 0 36387
1219 SPQKBXJ27WMJZ31JP9MB1PKZ8YRYR5YWTVGT5Y7 0 xSTX STX-B 35583 56000000 True 0 63019
1220 SP3703G782B0M0MY6DM1BHS8RPKP1R9KBX486MY3Q 0 xSTX STX-A 35587 2300000000 True 0 65610
1225 SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9 230230069 STX STX-B 35595 12620 False 0 85134
1231 SP1AQ6F6T29GWEH1NEJJMC6NMTX66M324F4PVSA14 0 xSTX STX-B 35613 45000000 True 13143264 63019
1237 SP3D5EHK8SMJ3MMJWYCAKWJ2H4F1JQX85E33ZJDB9 0 STX STX-A 35638 3511 True 0 59608
1239 SP06FB4SZVEPDHF23Q91D4T2KMQWW8C5JMEQ15XN 0 xSTX STX-A 35647 4702259913 True 1098245354 63019
1241 SPESYCD35SFVDXP4K6K6D9H6VN0EEJ78BQ17A6ME 0 STX STX-B 35663 29266 True 0 59595
1247 SP3703G782B0M0MY6DM1BHS8RPKP1R9KBX486MY3Q 0 xSTX STX-A 35706 3400000000 True 0 59700
1250 SP1PKK6KJPM826D0X6AMCJ63KEH2M456M4T22WAPQ 5257945828 STX STX-A 35718 708779226 False 0 82814
1251 SP3X9696B2ZKFMBHEJF1RBWMYDQ2YGXDA11GFYTE5 0 xSTX STX-B 35732 202663614 True 19503070 63023
1258 SP47VWF5DAX335BA40GV0F0PK0MJRGKK5Y05CBJ1 0 xSTX STX-A 35789 9000000 True 0 63023
1259 SP3679F31ETNS36KMG250SE3PJPT91B5Q3VVPPZYR 0 xSTX STX-A 35816 51000000 True 5967028 63023
1262 SP2EEJQ060B714W0DPXTZ9STWS9F1FXZ807ZYJPX5 0 STX STX-A 35874 108000000 True 4554172 59608
1266 SP489BX6RK23ETT0CBWSJ02ESDKTBZVM9P6DVZ0M 0 STX STX-A 35937 229989732 True 61670974 59745
1268 SP09WHDXNV8F2YX2X85B9KZ9R4C963XM31TG21NZ 0 xSTX STX-B 35962 5174315780 True 0 64195
1270 SP15MCTMWQR1CC5PNFZ1GF33PHS6C7VM7RA5GRBC4 0 xSTX STX-B 35991 1630700865 True 0 59329
1272 SP2X4NB3HPV3VZZQV86CB8F4K364FY5XTHK56N80S 0 xSTX STX-B 36045 7000000 True 0 64799
1273 SP34M6R04MS19EW426W4PH9663942TRR21YYQE5KY 0 xSTX STX-B 36046 59000000 True 0 64799
1275 SPHPGBNFA4PK7NCVWXZ75CPPRA9Y8W0P6G7GV8KA 0 STX STX-A 36066 4428214790 True 606663366 59643
1279 SP19SM9Z06A40WBEQZTN9MA5N2TB64HXHY8Y3ANT4 170704808937 STX STX-A 36094 40037003185 False 0 136079
1282 SP24TAB9H69TGJSJKY61K3VGJEN273WV153PWR8FA 0 xSTX STX-A 36108 121968065 True 101734 64799
1283 SP16DR3V96K9BBE3D0BQQRA1FEFYTB5829CJWSGAW 0 xSTX STX-B 36117 3000000 True 0 64799
1284 SP2WR6KMXZA4953GHW1B9YXWSJYYJANM2M6B0GPZS 0 xSTX STX-B 36140 3000000 True 0 64799
1285 SP2WR6KMXZA4953GHW1B9YXWSJYYJANM2M6B0GPZS 0 xSTX STX-B 36141 3000000 True 0 64799
1289 SPVXCKQY7CTNP1H3VVN4M9R3S1R8QJF66P555F8N 0 STX STX-A 36183 500000000 True 160799524 57679
1291 SP3BDDG7S8KT56PQXK0KMF2JBT5YDSNSSGGMKYSPT 0 xSTX STX-A 36188 100000000 True 14885320 64799
1293 SP2VY1TVZWW1ANEFDB28T50EJ06H4M4G4YASNDHCE 20400350981 STX STX-A 36193 1841730283 False 0 132037
1294 SPPAK5TF8PG4QMKXEX2HECTGXWD2Y7HDBQP3K6VA 0 xSTX STX-A 36223 12000000 True 1698125 64799
1298 SP37SKXH61ECE4B1KTDR1ZP32JXP81EJPTV5FKFYY 0 xSTX STX-A 36271 20000000 True 4412877 64799
1301 SPVXCKQY7CTNP1H3VVN4M9R3S1R8QJF66P555F8N 0 STX STX-A 36307 330000000 True 108874432 57679
1310 SP1RJ9M7YTC2H8DAYGTAQGEYHNQ7SATF0SJMQJX59 100000000 STX STX-A 36394 0 False 0 48347
1312 SP2CSPPQ772QM43DD77XFBAGE70SVV2M85V3EMVMN 0 STX STX-B 36436 4126 True 485 59745
1319 SP511JC9NAVZKYJ0N3QY58RX38V3BX6XGHXJME7B 0 xSTX STX-A 36472 1300000000 True 659232686 64799
1321 SP1V6EDE74E759THYCRKTN8XRWNNPJG5M3BM9YX15 0 xSTX STX-A 36488 23000000 True 0 64799
1328 SP309MM3CDDHR37DCQ1R704JKR4CQYEQ1EATPH8T5 13980000 STX STX-A 36511 1000000 False 0 37072
1329 SP1PKK6KJPM826D0X6AMCJ63KEH2M456M4T22WAPQ 18534744302 STX STX-A 36516 1593490306 False 0 82803
1334 SP97DC4P1XFZMAG3B2EPVD8R1JPK9DES691JAM97 5000000 STX STX-A 36519 0 False 0 37625
1338 SP14E544B2FY8BSKTV5V7W8NCRYX2B7NXRQ7B7NJ9 0 xSTX STX-A 36531 831000000 True 0 63764
1349 SP207D4A7XMNGA7JJ34FD724A0NYV7K7MYDWK9T21 193217012 STX STX-A 36703 2756234 False 0 134894
1351 SPHPGBNFA4PK7NCVWXZ75CPPRA9Y8W0P6G7GV8KA 0 STX STX-B 36722 2448814678 True 0 59714
1352 SP335ZC3W6M308ZKTSCCBMR54GWA20RSXCKJPZC59 0 STX STX-B 36726 35067152482 True 0 65593
1357 SPR1JJNCKRQQTSE98HCR0XHK6QHFG4WAMRSV7KAG 0 xSTX STX-A 36842 25000000 True 16252567 64799
1359 SP3HREEBAGV848V080HBWKGY09G8HAXRQQ135N01Z 0 xSTX STX-A 36854 440518855 True 489893315 82827
1361 SP2C8PH2TTY1N5P89WPQEHW1J44BP8ZTN2B0N6XZD 0 xSTX STX-A 36865 32000000 True 861665 64799
1365 SP2G53997NM5HK0FYC6AW1QBDKDSMV3GKHB64XZ5C 0 xSTX STX-A 36896 25000000 True 13730902 64799
1370 SP381G5RHTPWJC7XS918X5MGD89HN744P564G8B0T 4576876540 STX STX-B 36935 344969489 False 0 132474
1380 SP3Y7N4NKS5M7V1RRK677AJVVP8GH0W2Q8MS4TRC9 0 xSTX STX-A 37070 200000000 True 93827846 64799
1381 SP2SV0NA9HQ021FPFYKMHZ2ZR4W5S83JKPNN8WMJA 0 xSTX STX-A 37071 343000000 True 220066683 58937
1382 SPJ25PPMNNVYSHRP9ZG6D6KXN4R7B4JFKQPRSFK3 0 STX STX-A 37101 508000000 True 0 59598
1383 SP2A7E530WYEWPAPX4V1W5BQBK3K4DBVZJR6FCQZJ 0 xSTX STX-A 37118 5885256800 True 328229708 64799
1384 SP38B866QTRR7PEZ4TKA0BQ1ZVQR5PFXC7GQ8TA43 0 STX STX-A 37130 2038000000 True 714252337 57679
1388 SP1JJHDWEX8TWDKANC2ZGR3R17P2JP07S8JPW1R5B 0 STX STX-A 37159 979488 True 0 59591
1394 SP2A7E530WYEWPAPX4V1W5BQBK3K4DBVZJR6FCQZJ 0 xSTX STX-A 37237 4655565799 True 171392416 64799
1395 SP2Z7BS65RDDHE17JSXVHCQDGNPJVW6672W0WZT00 117000000 STX STX-A 37246 739761 False 0 59665
1396 SPXB6NEE9DQ5AX73RV78A9KQCHQDGDCQHK3XE25 0 STX STX-B 37247 4693656 True 1231807 49839
1404 SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB 252513919 STX STX-A 37415 21099806 False 0 51244
1411 SP2FHZCB4BWX89EE1V1Q4YZMF77ASX0GBCG13ZQM0 0 xSTX STX-A 37441 136000000 True 0 64799
1417 SPBE0C64WNPG01XBRRA39N38VK3NDPTPF2Z74TRD 0 STX STX-B 37466 1027972 True 462104 60693
1424 SP1V5JHZK64JB2RD2VXVH2T5MS5WE8J3T33YEJTQJ 200000000 STX STX-A 37484 250952 False 0 44092
1425 SPBM9BTEYFTC50HTEGWHG39D7S7JHHBRYQ3Q159V 0 xSTX STX-A 37492 400574436 True 67826079 64799
1438 SPFJQ1HKXPHNPK9RWWT6V30B9HRA6HJC0QZYM9ND 0 xSTX STX-A 37609 1024000000 True 63624190 64799
1441 SP1EMFNE8SYE60AAH6X2YW1RC2K2VE1744KT4G3YD 295000000 STX STX-A 37640 0 False 0 39146
1442 SP38E64WZT7E2Y2697AVM0382VJRJ5224J8CGC34V 0 xSTX STX-A 37640 3000000 True 174532 64799
1448 SP1TCHR4YNKTS30EXCN2WE0EQEW7S364CKEHRPFV6 0 xSTX STX-A 37662 99556668 True 0 64799
1457 SP20NZZ0ZBAWN69Y82ABT140DS8DBG43H4YR7B5F 0 xSTX STX-A 37789 46000000 True 0 59713
1468 SP1EJQF3A1K89H19CX0JSXJV93Z5KMGNBS5ZP2249 0 STX STX-A 37919 22468 True 7507 63696
1473 SP3RXG6YN2PAEC1GK16M4KSHMBHAP7880R4F2EQ10 0 xSTX STX-B 37929 56000000 True 0 64799
1476 SP3Q3Y5E2S782ZWCQNQM6S66FCBVB4SS764RMV6KF 0 xSTX STX-B 37937 37000000 True 8188992 51744
1477 SPFJQVRN5D6E753TW7GKFHX14RBG5JBSH2VT2R00 0 xSTX STX-B 37938 680000000 True 193060696 51740
1478 SPJ2VG1VQHTWSS7D7MPYKGPM8CBCVSVH53D6WDBR 0 STX STX-B 37945 66000000 True 19385716 49888
1479 SP2Z1W06B63KFYFFVPZ8Y1ZF27HYF3D6ERGZW5QT3 0 xSTX STX-A 37950 100000000 True 5817702 64799
1480 SP2Z1W06B63KFYFFVPZ8Y1ZF27HYF3D6ERGZW5QT3 0 xSTX STX-A 37951 150000000 True 8726553 64799
1482 SP95HQKZQ263XZZKANNFAJYCQZ3FCK9JRVKJPQ7J 0 xSTX STX-A 37954 27000000 True 12119463 64799
1490 SP3NPCHFE9VEZJTJMB5MHD189D6ZZ9T3FGP7DAT1A 0 xSTX STX-A 38052 20000000 True 0 59846
1491 SP2RHSEGX0TRM6TPX59QG7QZFHAA7GWZQMR2YYD36 0 STX STX-A 38053 11000000 True 0 59608
1492 SP49DG6YSCMNFT6S0KCC0A3XWXZEZVS7GMZ6ABTG 2000000 STX STX-A 38053 41160 False 0 44968
1494 SP14VNBCWK3H3P7B0N4BT032XDS7KHWPW47F6SHTK 0 xSTX STX-B 38077 68000000 True 0 59846
1499 SP2EEJQ060B714W0DPXTZ9STWS9F1FXZ807ZYJPX5 0 xSTX STX-A 38115 133000000 True 0 63109
1500 SP19ZQZE3P2F33HS8FJ9MA52PASRB8F58MWT7VW71 0 xSTX STX-B 38118 150000000 True 55073965 53378
1508 SP2YSV51P5KQ0XNXHQD8C5CJDX0AH7RNQD60315PB 0 xSTX STX-A 38227 30000000 True 2477083 66970
1509 SP15Z6EE2HWYNXT256K89A5R75XRV2RH0E5PE5TVG 0 xSTX STX-A 38239 120000000 True 32477261 59846
1510 SP2XY8XXWCF0HJF53KBW5W16ESSGXJQHDCK044T16 0 xSTX STX-A 38255 607000000 True 2335727 59846
1512 SP2CRFC4E448GAVN8RM8ZS4N2G9ZS16F3BABKZ9VV 0 xSTX STX-A 38303 246000000 True 0 59643
1515 SP09WHDXNV8F2YX2X85B9KZ9R4C963XM31TG21NZ 0 STX STX-B 38331 7462 True 0 82849
1518 SP1EVTVMRKYXYV04HJH3XJPHK5Z540M8AGK8Y2FE4 0 STX STX-A 38345 2104000000 True 284963814 59643
1522 SP3Z7K784HAPACE8GB10T6Z9FT8QV1MBP49837FX5 0 xSTX STX-A 38374 12000000 True 3247727 59846
1533 SP1T363X6T7VJ4RCNSA6RQ0RPGCK5QPPSKHRCE7F8 854742617 STX STX-A 38497 49340297 False 0 131148
1534 SP2XDPBH40QK7W88VJDGTVJZ7AMPT993Y55VNSAX9 0 xSTX STX-B 38499 1634130000 True 278649463 53378
1536 SP3DPXHEAQ34YVNC7NADP1BSYXWSDTW9KW6PGTAM0 0 xSTX STX-A 38510 153000000 True 2901084 59846
1537 SP2WW8M12WVGKN8V7AEFB1CWNY576S38AFRYE5ANG 0 xSTX STX-A 38513 450000000 True 0 59846
1541 SP14E544B2FY8BSKTV5V7W8NCRYX2B7NXRQ7B7NJ9 0 xSTX STX-A 38558 590000000 True 0 63741
1543 SP3DPXHEAQ34YVNC7NADP1BSYXWSDTW9KW6PGTAM0 223766188 STX STX-A 38629 820810 False 0 131943
1547 SP2CCXSJQDEXQYTV5MWFTTK6SWMCPGY2G05DS1MM6 400000000 STX STX-A 38645 0 False 0 131833
1548 SP26HV87537JY5550S2CY4HZ43Y3PR2QDKJYKYBG2 0 xSTX STX-A 38661 8000000 True 465417 59846
1553 SP92C75TCAQ6G940GCR024ZEW53MV35DSKR9328B 0 xSTX STX-A 38703 44819469 True 0 59846
1562 SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR 0 xSTX STX-A 39015 2000000 True 668883 66970
1566 SPT0W7P8ZWJKEEJ6ENTYDAH6FXHC0ACYNKH73Q0R 0 xSTX STX-A 39054 886676905 True 680634451 66970
1567 SP2F8E0737Z83159DS4GH881CKJJRZATKJT7RTX0E 0 xSTX STX-A 39059 3000000 True 306560 59846
1569 SP2F8E0737Z83159DS4GH881CKJJRZATKJT7RTX0E 0 STX STX-A 39070 349509617 True 37084547 59733
1571 SP3SM72BS3133BTNYSWSTEQ1EP44F05YJW0JT0WNB 0 STX STX-A 39104 4000000 True 1082576 59745
1574 SP3DPXHEAQ34YVNC7NADP1BSYXWSDTW9KW6PGTAM0 40000000 STX STX-A 39148 141827 False 0 59413
1576 SP2QK197NC1SWGBJP2TJDT3KP24RZFX7FYHM1BWDA 50000000 STX STX-A 39164 71915 False 0 134578
1581 SP3DPXHEAQ34YVNC7NADP1BSYXWSDTW9KW6PGTAM0 2597509388 STX STX-A 39215 1800000000 False 0 133148
1589 SP2XZRATG85ZVG35VYE9KXNA3BZ51HR9FESN1Z75P 0 STX STX-B 39345 154492 True 0 64653
1591 SP21M0HMJ29X3NPCX2EJMRRTGZXSS5ZJWV8BJYC8M 0 STX STX-A 39345 236107481 True 164684043 63938
1594 SP3DPXHEAQ34YVNC7NADP1BSYXWSDTW9KW6PGTAM0 544710410 STX STX-A 39409 400000000 False 0 133137
1596 SP335ZC3W6M308ZKTSCCBMR54GWA20RSXCKJPZC59 0 STX STX-B 39420 35049145188 True 0 65596
1598 SP23NGMAFV3NP3Y6PFKVQKPEFR2NZ12WKNYET37KP 46800791 STX STX-A 39505 17558199 False 0 130506
1599 SP35RHR3VMJKJMW7GQA7Z1PP85BS805ESPG74J3J0 0 xSTX STX-A 39513 7000000 True 0 61506
1601 SP15M3SRPBS8P9TQG9R095BARHA4S5A5QFMCY2TGM 77000000 STX STX-A 39528 0 False 0 43294
1602 SP1AH2EPY4YWTR0BV3PDX9DGTCRH5488SKZGH3C8P 0 xSTX STX-A 39548 10000000 True 2706439 59847
1603 SP1AH2EPY4YWTR0BV3PDX9DGTCRH5488SKZGH3C8P 0 xSTX STX-B 39557 10000000 True 1937695 59847
1605 SP2EEJQ060B714W0DPXTZ9STWS9F1FXZ807ZYJPX5 1025538099 STX STX-A 39560 2383645 False 0 56027
1609 SP2PFNBABRMJGWC8MMQW4Z8Y6MGA7CVMZJAM9DHR0 0 xSTX STX-A 39629 30000000 True 2477083 66970
1610 SP2GFJXDVAARK7JF6T5SZJGVW8DR7TA65KXPHAKX2 0 xSTX STX-A 39639 788872131 True 436427003 59446
1612 SPXBCKJ7XHB27A3EFCE6216V22BFEBDMXWP8R9GJ 0 xSTX STX-A 39661 49000000 True 0 59710
1617 SP2YEMKA37B0G9D28A4SC0E5S2ZZHZYWW4XXP2JEN 0 xSTX STX-A 39744 10000000 True 0 59847
1618 SP3CCKDK95RY4NGATXRAFCP55SFG4V7DKYCCS1F3 0 xSTX STX-A 39746 1044000000 True 19706012 59847
1627 SP1RQ6YHR7GXWY8X7VZBXHGRC231NX93W81VZQE51 0 xSTX STX-A 39910 10000000 True 602111 61058
1628 SP1NTJ4NRSTGKR1WZQST6XF7QNCZ7T63NT4X2FVJW 0 xSTX STX-A 39910 7000000 True 2929917 54154
1629 SP1NTJ4NRSTGKR1WZQST6XF7QNCZ7T63NT4X2FVJW 0 xSTX STX-B 39910 9000000 True 550275 54154
1632 SP23GR2Y77X6DKXHQ93746F51QCWNMPZ8C3WAQXMH 0 xSTX STX-A 39969 184000000 True 273449663 54154
1633 SP3H0S9BQVAY2HX3SWWYTGYDF7P5CWQC51PK4JGBV 0 xSTX STX-A 39972 150000000 True 0 61058
1635 SP3RZJ3GD158AJ4DX40SKXX8PNSK59BHFFFMFBNGQ 0 xSTX STX-A 39975 151000000 True 205035279 54154
1640 SP3TFH2YNY7EKN680MEER1H348146B4051NAW1JSA 0 xSTX STX-A 40033 48000000 True 26519052 54154
1650 SP39TJN73M1F2HY5PAM67DY5EHTXBQGXA0CRBAHAG 0 xSTX STX-A 40106 30000000 True 2477083 63937
1655 SP32AEEF6WW5Y0NMJ1S8SBSZDAY8R5J32NBZFPKKZ 0 xSTX STX-B 40153 8165000000 True 1018916129 61058
1663 SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02 200000000 STX STX-A 40261 117848 False 0 53030
1664 SPDY6GAH001JE2BF4YJDB3RNTCZ7DGK7VXDG9J91 0 xSTX STX-A 40276 150000000 True 12385411 63937
1665 SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A 5208561060 STX STX-A 40285 397112962 False 0 82875
